,article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,label,path
90,520457003,520457,Detroit skirt,275,Skirt,Garment Lower body,1010001,All over pattern,42,Red,7,Medium,18,Red,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,Short skirt in a fine-knit cotton blend with an elasticated waist and terry hearts. Unlined.,skirt,skirt/0520457003.jpg
91,520513002,520513,J Lily,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length skirt in ribbed jersey with sewn-in wrapover, an elasticated waist and asymmetric hem.",skirt,skirt/0520513002.jpg
92,520567001,520567,Deal tulle,275,Skirt,Garment Lower body,1010009,Glittering/Metallic,51,Light Pink,1,Dusty Light,4,Pink,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,Skirt in a double layer of tulle with an elasticated waist. Lined.,skirt,skirt/0520567001.jpg
93,520567002,520567,Deal tulle,275,Skirt,Garment Lower body,1010009,Glittering/Metallic,73,Dark Blue,4,Dark,2,Blue,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,Skirt in a double layer of tulle with an elasticated waist. Lined.,skirt,skirt/0520567002.jpg
94,522023001,522023,Elin denim skirt,275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Short 5-pocket skirt in washed denim with worn details, a button fly, slit at the back and raw-edge hem.",skirt,skirt/0522023001.jpg
95,522024001,522024,Carmen skirt,275,Skirt,Garment Lower body,1010001,All over pattern,71,Light Blue,3,Light,2,Blue,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Knee-length skirt in a soft, patterned viscose weave with a concealed zip in one side and a seam with a wide, gathered flounce at the hem.",skirt,skirt/0522024001.jpg
96,522026001,522026,Megan skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,Short skirt in imitation patent leather with a concealed zip in one side. Unlined.,skirt,skirt/0522026001.jpg
97,523557001,523557,W Florida skirt EQ,275,Skirt,Garment Lower body,1010009,Glittering/Metallic,6,Light Grey,1,Dusty Light,12,Grey,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,"Short skirt in woven fabric with a sewn-in wrapover at the front, concealed zip at the back and asymmetric hem. Unlined.",skirt,skirt/0523557001.jpg
98,523749001,523749,W Rita ES,275,Skirt,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Wrap skirt in a Tencel™ lyocell weave with press-studs down the front. Asymmetric foldover edge at the top, side pockets and detachable tie belt with D-rings. Unlined.",skirt,skirt/0523749001.jpg
99,524061003,524061,s,275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,Short 5-pocket skirt in washed stretch denim with a zip fly and button.,skirt,skirt/0524061003.jpg
100,524061004,524061,Lipstick denim (1),275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,Short 5-pocket skirt in washed stretch denim with a zip fly and button.,skirt,skirt/0524061004.jpg
101,524517003,524517,W Pearl skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short suede skirt with a visible zip at the back and seam at the hem. Lined.,skirt,skirt/0524517003.jpg
102,524517004,524517,W Pearl skirt,275,Skirt,Garment Lower body,1010016,Solid,41,Light Red,2,Medium Dusty,18,Red,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short suede skirt with a visible zip at the back and seam at the hem. Lined.,skirt,skirt/0524517004.jpg
103,524869003,524869,Rock,275,Skirt,Garment Lower body,1010007,Embroidery,10,White,3,Light,9,White,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short skirt in a cotton weave with broderie anglaise. Pleats at the top, a concealed zip at the back and scalloped hem. Lined.",skirt,skirt/0524869003.jpg
104,525456001,525456,FT Cookie skirt,275,Skirt,Garment Lower body,1010001,All over pattern,71,Light Blue,1,Dusty Light,2,Blue,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"Knee-length skirt in a patterned cotton weave with a concealed zip at the side, side pockets and a tiers to the hem. Unlined.",skirt,skirt/0525456001.jpg
105,525512001,525512,FT Mae skirt,275,Skirt,Garment Lower body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,Calf-length mesh skirt with crinkled chiffon tiers and a concealed zip in the side. Mesh underskirt.,skirt,skirt/0525512001.jpg
106,525656004,525656,Halloween tulle skirt,275,Skirt,Garment Lower body,1010001,All over pattern,8,Dark Grey,4,Dark,12,Grey,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Flared skirt in tulle with print motifs, a glittery elastic waistband and lining with print motifs that are visible through the tulle.",skirt,skirt/0525656004.jpg
107,526637001,526637,SECTION MNY SPEED SUMMER SKIRT,275,Skirt,Garment Lower body,1010001,All over pattern,10,White,3,Light,9,White,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Long skirt in a crinkled, patterned viscose weave with a concealed zip and button and high slit in one side. Short jersey inner skirt.",skirt,skirt/0526637001.jpg
108,527201001,527201,Starshine tulle skirt,275,Skirt,Garment Lower body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,Flared skirt in a double layer of tulle with a glittery pattern. Glittery elastic waistband. Lined.,skirt,skirt/0527201001.jpg
109,527237001,527237,Bowie skirt,275,Skirt,Garment Lower body,1010004,Check,42,Red,7,Medium,18,Red,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,Skater skirt in a checked weave containing glittery threads with elastication and a sewn-on bow at the waist. Unlined.,skirt,skirt/0527237001.jpg
110,527958001,527958,Barton skirt,275,Skirt,Garment Lower body,1010001,All over pattern,71,Light Blue,3,Light,2,Blue,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Short, pleated skirt in an airy weave. Jersey inner skirt.",skirt,skirt/0527958001.jpg
111,527958005,527958,Barton skirt,275,Skirt,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Short, pleated skirt in an airy weave. Jersey inner skirt.",skirt,skirt/0527958005.jpg
112,527958006,527958,Barton skirt,275,Skirt,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Short, pleated skirt in an airy weave. Jersey inner skirt.",skirt,skirt/0527958006.jpg
113,529733001,529733,Brooke denim,275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short 5-pocket skirt in washed stretch denim with a button fly wide loops with metal eyelets and studs at the front.,skirt,skirt/0529733001.jpg
114,531195001,531195,Gilliflower,275,Skirt,Garment Lower body,1010016,Solid,8,Dark Grey,4,Dark,-1,Unknown,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,"Skirt in a soft Tencel™ lyocell weave with an elasticated paper bag waist, tie belt and side pockets.",skirt,skirt/0531195001.jpg
115,531510001,531510,Britney skirt,275,Skirt,Garment Lower body,1010022,Jacquard,9,Black,4,Dark,5,Black,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,"Skirt in a soft jacquard knit with an elasticated, ribbed waist and ribbed hem.",skirt,skirt/0531510001.jpg
116,531510002,531510,Britney skirt,275,Skirt,Garment Lower body,1010022,Jacquard,11,Off White,1,Dusty Light,9,White,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,"Skirt in a soft jacquard knit with an elasticated, ribbed waist and ribbed hem.",skirt,skirt/0531510002.jpg
117,531510004,531510,Britney skirt,275,Skirt,Garment Lower body,1010022,Jacquard,7,Grey,1,Dusty Light,12,Grey,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,"Skirt in a soft jacquard knit with an elasticated, ribbed waist and ribbed hem.",skirt,skirt/0531510004.jpg
118,531526002,531526,DT W Rain,275,Skirt,Garment Lower body,1010001,All over pattern,71,Light Blue,3,Light,2,Blue,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Short, pleated skirt in an airy viscose weave with ties at the front and a concealed zip in the side.",skirt,skirt/0531526002.jpg
119,531684001,531684,CSP W Carol,275,Skirt,Garment Lower body,1010004,Check,10,White,3,Light,9,White,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short skirt in woven fabric with gathers and a ruffle detail at the front and a zip at the back. Unlined.,skirt,skirt/0531684001.jpg
120,532044001,532044,Gigi zip,275,Skirt,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short skirt in imitation leather with an embroidered motif, diagonal zip and concealed button at the front. Decorative diagonal zipped pockets.",skirt,skirt/0532044001.jpg
121,532046001,532046,Spice skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Fitted skirt in sturdy jersey with a contrasting colour band. Concealed elastication at the waist and a short slit at the front.,skirt,skirt/0532046001.jpg
122,533397001,533397,Pixie Pinafore,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short dungaree dress in imitation suede with adjustable straps and a zip at the front. Lined at the top.,skirt,skirt/0533397001.jpg
123,533570002,533570,W Kaley,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short skirt in imitation leather with decorative seams and a concealed zip in one side. Lined.,skirt,skirt/0533570002.jpg
124,533833002,533833,Wilma,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Bell-shaped skirt in sturdy jersey with an elasticated waist. Unlined.,skirt,skirt/0533833002.jpg
125,534021001,534021,Thelma,275,Skirt,Garment Lower body,1010025,Slub,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short skirt in a sturdy, textured weave with fake welt pockets at the front and a concealed zip at the back. Lined.",skirt,skirt/0534021001.jpg
126,534021002,534021,Thelma,275,Skirt,Garment Lower body,1010025,Slub,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short skirt in a sturdy, textured weave with fake welt pockets at the front and a concealed zip at the back. Lined.",skirt,skirt/0534021002.jpg
127,534037001,534037,Monsa,275,Skirt,Garment Lower body,1010004,Check,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Knee-length, bell-shaped skirt in woven fabric with an elasticated waist and concealed zip at the back. Unlined.",skirt,skirt/0534037001.jpg
128,534305001,534305,Forme,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Pencil skirt in a stretch weave with decorative seams front and back and a concealed zip and slit at the back. Lined.,skirt,skirt/0534305001.jpg
129,534306003,534306,Exit SPEED,275,Skirt,Garment Lower body,1010022,Jacquard,73,Dark Blue,4,Dark,2,Blue,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Flared, calf-length skirt in a jacquard-weave with a burnout pattern and concealed zip at the back. Lined.",skirt,skirt/0534306003.jpg
130,534307001,534307,Action satin,275,Skirt,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Pleated skirt in patterned satin with visible elastic at the waist and a raw-edge hem. Unlined.,skirt,skirt/0534307001.jpg
131,534316002,534316,Cher,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Knee-length skirt with decorative buttons. Concealed zip at the back.,skirt,skirt/0534316002.jpg
132,534316004,534316,Cher,275,Skirt,Garment Lower body,1010004,Check,7,Grey,1,Dusty Light,2,Blue,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Knee-length skirt with decorative buttons. Concealed zip at the back.,skirt,skirt/0534316004.jpg
133,535826003,535826,Jazz skirt,275,Skirt,Garment Lower body,1010016,Solid,6,Light Grey,1,Dusty Light,2,Blue,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Short, crushed velvet skirt with an elasticated waist and seam with a bell-shaped lower section. Unlined.",skirt,skirt/0535826003.jpg
134,535826006,535826,Jazz skirt,275,Skirt,Garment Lower body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Short, crushed velvet skirt with an elasticated waist and seam with a bell-shaped lower section. Unlined.",skirt,skirt/0535826006.jpg
135,536162002,536162,CSP W Viktoria,275,Skirt,Garment Lower body,1010016,Solid,32,Orange,5,Bright,3,Orange,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Short, pleated skirt in woven fabric with elastication and a small frill at the waist. Lined.",skirt,skirt/0536162002.jpg
136,536917002,536917,Courtney Satin,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,Short satin skirt with a concealed zip in the side. Lined.,skirt,skirt/0536917002.jpg
137,537071001,537071,Courtney Embroidery,275,Skirt,Garment Lower body,1010007,Embroidery,9,Black,4,Dark,5,Black,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,Short skirt in a woven viscose blend with embroidery on the front and a concealed zip in the side. Lined.,skirt,skirt/0537071001.jpg
138,537163001,537163,Tessla,275,Skirt,Garment Lower body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Wide maxi skirt in a patterned weave with a concealed zip at the back. Lined with a short underskirt.,skirt,skirt/0537163001.jpg
139,537738001,537738,Brittany PU/suede skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short skirt in imitation suede and imitation leather with decorative zips at the front and a visible zip at the back. Lined.,skirt,skirt/0537738001.jpg
140,537738003,537738,Brittany PU/suede skirt,275,Skirt,Garment Lower body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short skirt in imitation suede and imitation leather with decorative zips at the front and a visible zip at the back. Lined.,skirt,skirt/0537738003.jpg
141,537742001,537742,Cherry skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short skirt in woven fabric with decorative seams. Zip at the back. Lined.,skirt,skirt/0537742001.jpg
142,537742002,537742,Cherry skirt,275,Skirt,Garment Lower body,1010016,Solid,43,Dark Red,4,Dark,4,Pink,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short skirt in woven fabric with decorative seams. Zip at the back. Lined.,skirt,skirt/0537742002.jpg
143,537749001,537749,OL unique PU ref Livia,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Knee-length skirt in imitation leather with a slit at the front, decorative lacing at the top and visible zip at the back. Unlined.",skirt,skirt/0537749001.jpg
144,537815001,537815,Galaxy Skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short skirt in imitation leather with embroidered stars on the front, a visible zip with a concealed button and a star-shaped zip tab. Lined.",skirt,skirt/0537815001.jpg
145,537840001,537840,Rita Tweed,275,Skirt,Garment Lower body,1010026,Other structure,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short skirt in a textured weave with a concealed zip at the back and raw-edge hem. Lined.,skirt,skirt/0537840001.jpg
146,537851002,537851,Mady check skirt,275,Skirt,Garment Lower body,1010004,Check,43,Dark Red,7,Medium,18,Red,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short skirt in a sturdy weave with a wrapover at the front with a large press-stud at the side, and a visible zip and concealed button at the back. Lined.",skirt,skirt/0537851002.jpg
147,538226001,538226,Lovely skirt,275,Skirt,Garment Lower body,1010013,Other pattern,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Long skirt in jacquard-weave mesh with wide elastication at the waist. Jersey underskirt.,skirt,skirt/0538226001.jpg
148,539470001,539470,W T Buttercup Skirt EQ,275,Skirt,Garment Lower body,1010016,Solid,82,Turquoise,1,Dusty Light,7,Turquoise,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,Short skirt in a stretch weave with a gathered flounce at the front and concealed zip at the back. Unlined.,skirt,skirt/0539470001.jpg
149,539470002,539470,W T Buttercup Skirt EQ,275,Skirt,Garment Lower body,1010016,Solid,63,Dark Purple,4,Dark,6,Lilac Purple,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,Short skirt in a stretch weave with a gathered flounce at the front and concealed zip at the back. Unlined.,skirt,skirt/0539470002.jpg
150,539471002,539471,W T Daffodil EQ,275,Skirt,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,"Calf-length skirt in a patterned cotton weave with a high waist and sewn-in wrapover at the front with a wide, flounced trim. Longer at the back with a concealed zip and wide flounced trim at the hem. Unlined.",skirt,skirt/0539471002.jpg
151,539878001,539878,Skirt Mini,275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Short 5-pocket skirt in washed denim with hard-worn details, a button fly and raw-edge hem.",skirt,skirt/0539878001.jpg
152,539878003,539878,Skirt Mini,275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Short 5-pocket skirt in washed denim with hard-worn details, a button fly and raw-edge hem.",skirt,skirt/0539878003.jpg
153,539878006,539878,Skirt Mini (1),275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Short 5-pocket skirt in washed denim with hard-worn details, a button fly and raw-edge hem.",skirt,skirt/0539878006.jpg
154,540404001,540404,Mae skirt,275,Skirt,Garment Lower body,1010001,All over pattern,21,Light Yellow,3,Light,8,Yellow,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"Flared, calf-length skirt in patterned crinkled chiffon with several layers of raw-edged frills. Concealed zip in the side. Lined.",skirt,skirt/0540404001.jpg
155,541313001,541313,Skirt Midi Reworked,275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, knee-length skirt in washed denim with worn details, a button fly and raw-edge hem.",skirt,skirt/0541313001.jpg
156,541313006,541313,Skirt Midi Reworked,275,Skirt,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, knee-length skirt in washed denim with worn details, a button fly and raw-edge hem.",skirt,skirt/0541313006.jpg
157,541313007,541313,Skirt Midi Reworked,275,Skirt,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, knee-length skirt in washed denim with worn details, a button fly and raw-edge hem.",skirt,skirt/0541313007.jpg
158,541926001,541926,J Cleo,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short skirt in crinkled jersey with concealed elastication at the waist. Unlined.,skirt,skirt/0541926001.jpg
159,542138001,542138,SC PARK SKIRT,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,2080,Studio Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1001,Unknown,"STUDIO COLLECTION. Short, bell-shaped skirt in wool twill and nylon with a concealed zip in the side and raw-edge, asymmetric hem. Lined.",skirt,skirt/0542138001.jpg
160,542439002,542439,Bonnie Skirt,275,Skirt,Garment Lower body,1010021,Lace,31,Light Orange,1,Dusty Light,3,Orange,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,Short lace skirt with a concealed zip in the side and box pleats. Lined.,skirt,skirt/0542439002.jpg
161,542439003,542439,Bonnie Skirt,275,Skirt,Garment Lower body,1010021,Lace,43,Dark Red,4,Dark,18,Red,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,Short lace skirt with a concealed zip in the side and box pleats. Lined.,skirt,skirt/0542439003.jpg
162,542442001,542442,Flawless skirt,275,Skirt,Garment Lower body,1010016,Solid,42,Red,5,Bright,18,Red,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,Knee-length jersey skirt with an elasticated waist and elastic down the sides for a draped effect. Lined.,skirt,skirt/0542442001.jpg
163,543556001,543556,Lolly skirt velour,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short skater skirt in soft velour with an elasticated waist.,skirt,skirt/0543556001.jpg
164,543556004,543556,Lolly skirt velour,275,Skirt,Garment Lower body,1010026,Other structure,73,Dark Blue,4,Dark,2,Blue,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short skater skirt in soft velour with an elasticated waist.,skirt,skirt/0543556004.jpg
165,543556005,543556,Lolly skirt velour,275,Skirt,Garment Lower body,1010016,Solid,43,Dark Red,4,Dark,18,Red,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short skater skirt in soft velour with an elasticated waist.,skirt,skirt/0543556005.jpg
166,543556006,543556,Lolly skirt velour,275,Skirt,Garment Lower body,1010026,Other structure,9,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short skater skirt in soft velour with an elasticated waist.,skirt,skirt/0543556006.jpg
167,543976002,543976,Roxane Biker Skirt,275,Skirt,Garment Lower body,1010012,Mixed solid/pattern,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short skirt in imitation leather with quilted sections, a diagonal zip at the front and tabs with metal buckles at the top. Lined.",skirt,skirt/0543976002.jpg
168,544056003,544056,Lexie Skirt,275,Skirt,Garment Lower body,1010009,Glittering/Metallic,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short skirt in stretch jersey containing glittery threads with a knot detail at the front and concealed zip in one side. Unlined.,skirt,skirt/0544056003.jpg
169,544627003,544627,Shake,275,Skirt,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, high-waisted skirt in a textured weave with pleats at the top, a zip at the back and side pockets.",skirt,skirt/0544627003.jpg
170,544627004,544627,Shake,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, high-waisted skirt in a textured weave with pleats at the top, a zip at the back and side pockets.",skirt,skirt/0544627004.jpg
171,544627005,544627,Shake,275,Skirt,Garment Lower body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, high-waisted skirt in a textured weave with pleats at the top, a zip at the back and side pockets.",skirt,skirt/0544627005.jpg
172,544627006,544627,Shake,275,Skirt,Garment Lower body,1010022,Jacquard,73,Dark Blue,4,Dark,2,Blue,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, high-waisted skirt in a textured weave with pleats at the top, a zip at the back and side pockets.",skirt,skirt/0544627006.jpg
173,544627007,544627,Shake,275,Skirt,Garment Lower body,1010016,Solid,22,Yellow,1,Dusty Light,8,Yellow,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, high-waisted skirt in a textured weave with pleats at the top, a zip at the back and side pockets.",skirt,skirt/0544627007.jpg
